No.;Time;Source;Destination;Protocol;Length;Info;
1232;13.370.415;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   157;" Unit:   1, Func:   3: Read Holding Registers"""
1238;13.449.908;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1225 Ack=1735 Win=65450 Len=0;
1242;13.499.325;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   158;" Unit:   1, Func:   3: Read Holding Registers"""
1249;13.575.681;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1237 Ack=1752 Win=65433 Len=0;
1254;13.636.884;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   159;" Unit:   1, Func:   3: Read Holding Registers"""
1259;13.700.815;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1249 Ack=1769 Win=65416 Len=0;
1266;13.757.520;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   160;" Unit:   1, Func:   3: Read Holding Registers"""
1271;13.824.867;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1261 Ack=1786 Win=65399 Len=0;
1278;13.893.698;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   161;" Unit:   1, Func:   3: Read Holding Registers"""
1283;13.951.314;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1273 Ack=1803 Win=65382 Len=0;
1290;14.028.472;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   162;" Unit:   1, Func:   3: Read Holding Registers"""
1295;14.077.383;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1285 Ack=1820 Win=65365 Len=0;
1302;14.161.358;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   163;" Unit:   1, Func:   3: Read Holding Registers"""
1309;14.218.151;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1297 Ack=1837 Win=65348 Len=0;
1314;14.271.122;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   164;" Unit:   1, Func:   3: Read Holding Registers"""
1319;14.343.250;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1309 Ack=1854 Win=65331 Len=0;
1326;14.399.151;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   165;" Unit:   1, Func:   3: Read Holding Registers"""
1331;14.468.209;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1321 Ack=1871 Win=65314 Len=0;
1338;14.536.207;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   166;" Unit:   1, Func:   3: Read Holding Registers"""
1343;14.592.769;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1333 Ack=1888 Win=65297 Len=0;
1350;14.671.304;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   167;" Unit:   1, Func:   3: Read Holding Registers"""
1357;14.732.302;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1345 Ack=1905 Win=65280 Len=0;
1362;14.783.852;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   168;" Unit:   1, Func:   3: Read Holding Registers"""
1369;14.857.935;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1357 Ack=1922 Win=65263 Len=0;
1374;14.913.220;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   169;" Unit:   1, Func:   3: Read Holding Registers"""
1379;14.981.852;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1369 Ack=1939 Win=65246 Len=0;
1386;15.064.133;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   170;" Unit:   1, Func:   3: Read Holding Registers"""
1391;15.107.713;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1381 Ack=1956 Win=65229 Len=0;
1398;15.183.612;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   171;" Unit:   1, Func:   3: Read Holding Registers"""
1405;15.247.512;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1393 Ack=1973 Win=65212 Len=0;
1408;15.297.905;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   172;" Unit:   1, Func:   3: Read Holding Registers"""
1416;15.373.485;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1405 Ack=1990 Win=65195 Len=0;
1419;15.426.177;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   173;" Unit:   1, Func:   3: Read Holding Registers"""
1426;15.499.625;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1417 Ack=2007 Win=65178 Len=0;
1431;15.558.567;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   174;" Unit:   1, Func:   3: Read Holding Registers"""
1437;15.623.515;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1429 Ack=2024 Win=65161 Len=0;
1443;15.681.830;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   175;" Unit:   1, Func:   3: Read Holding Registers"""
1452;15.762.298;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1441 Ack=2041 Win=65144 Len=0;
1455;15.810.983;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   176;" Unit:   1, Func:   3: Read Holding Registers"""
1465;15.887.247;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1453 Ack=2058 Win=65127 Len=0;
1467;15.947.557;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   177;" Unit:   1, Func:   3: Read Holding Registers"""
1474;16.010.307;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1465 Ack=2075 Win=65110 Len=0;
1479;16.074.346;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   178;" Unit:   1, Func:   3: Read Holding Registers"""
1485;16.135.487;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1477 Ack=2092 Win=65093 Len=0;
1490;16.195.365;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   179;" Unit:   1, Func:   3: Read Holding Registers"""
1498;16.276.176;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1489 Ack=2109 Win=65076 Len=0;
1502;16.325.773;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   180;" Unit:   1, Func:   3: Read Holding Registers"""
1509;16.401.183;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1501 Ack=2126 Win=65059 Len=0;
1514;16.468.105;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   181;" Unit:   1, Func:   3: Read Holding Registers"""
1519;16.524.884;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1513 Ack=2143 Win=65042 Len=0;
1526;16.602.218;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   182;" Unit:   1, Func:   3: Read Holding Registers"""
1531;16.650.670;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1525 Ack=2160 Win=65025 Len=0;
1538;16.710.552;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   183;" Unit:   1, Func:   3: Read Holding Registers"""
1543;16.776.270;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1537 Ack=2177 Win=65008 Len=0;
1550;16.841.704;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   184;" Unit:   1, Func:   3: Read Holding Registers"""
1557;16.916.119;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1549 Ack=2194 Win=64991 Len=0;
1562;16.984.378;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   185;" Unit:   1, Func:   3: Read Holding Registers"""
1569;17.042.758;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1561 Ack=2211 Win=64974 Len=0;
1574;17.097.254;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   186;" Unit:   1, Func:   3: Read Holding Registers"""
1580;17.168.546;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1573 Ack=2228 Win=64957 Len=0;
1586;17.234.289;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   187;" Unit:   1, Func:   3: Read Holding Registers"""
1591;17.290.751;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1585 Ack=2245 Win=64940 Len=0;
1598;17.364.060;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   188;" Unit:   1, Func:   3: Read Holding Registers"""
1605;17.430.301;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1597 Ack=2262 Win=64923 Len=0;
1610;17.499.231;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   189;" Unit:   1, Func:   3: Read Holding Registers"""
1617;17.554.108;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1609 Ack=2279 Win=64906 Len=0;
1622;17.610.312;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   190;" Unit:   1, Func:   3: Read Holding Registers"""
1627;17.678.765;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1621 Ack=2296 Win=64889 Len=0;
1634;17.743.609;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   191;" Unit:   1, Func:   3: Read Holding Registers"""
1639;17.803.511;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1633 Ack=2313 Win=64872 Len=0;
1646;17.878.097;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   192;" Unit:   1, Func:   3: Read Holding Registers"""
1651;17.942.660;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1645 Ack=2330 Win=64855 Len=0;
1657;17.995.470;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   193;" Unit:   1, Func:   3: Read Holding Registers"""
1662;18.068.428;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1657 Ack=2347 Win=64838 Len=0;
1669;18.143.214;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   194;" Unit:   1, Func:   3: Read Holding Registers"""
1674;18.208.669;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1669 Ack=2364 Win=64821 Len=0;
1681;18.266.663;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   195;" Unit:   1, Func:   3: Read Holding Registers"""
1686;18.334.802;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1681 Ack=2381 Win=64804 Len=0;
1693;18.399.592;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   196;" Unit:   1, Func:   3: Read Holding Registers"""
1700;18.475.832;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1693 Ack=2398 Win=64787 Len=0;
1705;18.534.180;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   197;" Unit:   1, Func:   3: Read Holding Registers"""
1711;18.617.827;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1705 Ack=2415 Win=64770 Len=0;
1717;18.667.662;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   198;" Unit:   1, Func:   3: Read Holding Registers"""
1724;18.744.112;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1717 Ack=2432 Win=64753 Len=0;
1731;18.808.512;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   199;" Unit:   1, Func:   3: Read Holding Registers"""
1740;18.886.469;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1729 Ack=2449 Win=64736 Len=0;
1743;18.936.225;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   200;" Unit:   1, Func:   3: Read Holding Registers"""
1750;19.011.262;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1741 Ack=2466 Win=64719 Len=0;
1755;19.072.728;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   201;" Unit:   1, Func:   3: Read Holding Registers"""
1764;19.152.765;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1753 Ack=2483 Win=64702 Len=0;
1767;19.207.446;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   202;" Unit:   1, Func:   3: Read Holding Registers"""
1774;19.279.686;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1765 Ack=2500 Win=64685 Len=0;
1778;19.341.789;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   203;" Unit:   1, Func:   3: Read Holding Registers"""
1786;19.420.461;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1777 Ack=2517 Win=64668 Len=0;
1791;19.488.652;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   204;" Unit:   1, Func:   3: Read Holding Registers"""
1798;19.544.578;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1789 Ack=2534 Win=64651 Len=0;
1802;19.606.501;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   205;" Unit:   1, Func:   3: Read Holding Registers"""
1809;19.686.562;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1801 Ack=2551 Win=64634 Len=0;
1814;19.743.843;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   206;" Unit:   1, Func:   3: Read Holding Registers"""
1824;19.827.501;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1813 Ack=2568 Win=64617 Len=0;
1827;19.902.873;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   207;" Unit:   1, Func:   3: Read Holding Registers"""
1834;19.953.057;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1825 Ack=2585 Win=64600 Len=0;
1839;20.016.367;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   208;" Unit:   1, Func:   3: Read Holding Registers"""
1848;20.093.783;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1837 Ack=2602 Win=64583 Len=0;
1851;20.167.918;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   209;" Unit:   1, Func:   3: Read Holding Registers"""
1855;20.218.535;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1849 Ack=2619 Win=64566 Len=0;
1861;20.278.331;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   210;" Unit:   1, Func:   3: Read Holding Registers"""
1866;20.360.205;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1861 Ack=2636 Win=64549 Len=0;
1873;20.417.961;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   211;" Unit:   1, Func:   3: Read Holding Registers"""
1879;20.484.618;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1873 Ack=2653 Win=64532 Len=0;
1885;20.549.851;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   212;" Unit:   1, Func:   3: Read Holding Registers"""
1890;20.609.210;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1885 Ack=2670 Win=64515 Len=0;
1897;20.669.557;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   213;" Unit:   1, Func:   3: Read Holding Registers"""
1902;20.735.698;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1897 Ack=2687 Win=64498 Len=0;
1909;20.794.937;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   214;" Unit:   1, Func:   3: Read Holding Registers"""
1915;20.874.711;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1909 Ack=2704 Win=64481 Len=0;
1922;20.944.344;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   215;" Unit:   1, Func:   3: Read Holding Registers"""
1928;20.999.480;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1921 Ack=2721 Win=64464 Len=0;
1933;21.054.119;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   216;" Unit:   1, Func:   3: Read Holding Registers"""
1938;21.122.024;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1933 Ack=2738 Win=64447 Len=0;
1945;21.201.576;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   217;" Unit:   1, Func:   3: Read Holding Registers"""
1950;21.249.005;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1945 Ack=2755 Win=64430 Len=0;
1957;21.308.684;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   218;" Unit:   1, Func:   3: Read Holding Registers"""
1962;21.375.660;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1957 Ack=2772 Win=64413 Len=0;
1971;21.453.808;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   219;" Unit:   1, Func:   3: Read Holding Registers"""
1976;21.515.767;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1969 Ack=2789 Win=64396 Len=0;
1982;21.588.892;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   220;" Unit:   1, Func:   3: Read Holding Registers"""
1986;21.641.764;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1981 Ack=2806 Win=64379 Len=0;
1993;21.694.265;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   221;" Unit:   1, Func:   3: Read Holding Registers"""
1998;21.768.365;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=1993 Ack=2823 Win=64362 Len=0;
2005;21.841.016;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   222;" Unit:   1, Func:   3: Read Holding Registers"""
2010;21.894.321;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2005 Ack=2840 Win=64345 Len=0;
2017;21.952.106;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   223;" Unit:   1, Func:   3: Read Holding Registers"""
2022;22.018.776;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2017 Ack=2857 Win=64328 Len=0;
2029;22.094.480;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   224;" Unit:   1, Func:   3: Read Holding Registers"""
2034;22.144.879;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2029 Ack=2874 Win=64311 Len=0;
2043;22.240.200;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   225;" Unit:   1, Func:   3: Read Holding Registers"""
2052;22.319.707;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2041 Ack=2891 Win=64294 Len=0;
2055;22.381.421;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   226;" Unit:   1, Func:   3: Read Holding Registers"""
2064;22.447.595;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2053 Ack=2908 Win=64277 Len=0;
2067;22.508.555;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   227;" Unit:   1, Func:   3: Read Holding Registers"""
2076;22.587.197;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2065 Ack=2925 Win=64260 Len=0;
2079;22.635.923;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   228;" Unit:   1, Func:   3: Read Holding Registers"""
2086;22.711.656;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2077 Ack=2942 Win=65535 Len=0;
2091;22.790.847;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   229;" Unit:   1, Func:   3: Read Holding Registers"""
2098;22.854.078;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2089 Ack=2959 Win=65518 Len=0;
2102;22.904.905;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   230;" Unit:   1, Func:   3: Read Holding Registers"""
2110;22.979.718;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2101 Ack=2976 Win=65501 Len=0;
2114;23.040.998;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   231;" Unit:   1, Func:   3: Read Holding Registers"""
2122;23.122.203;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2113 Ack=2993 Win=65484 Len=0;
2127;23.176.693;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   232;" Unit:   1, Func:   3: Read Holding Registers"""
2134;23.248.155;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2125 Ack=3010 Win=65467 Len=0;
2140;23.311.648;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   233;" Unit:   1, Func:   3: Read Holding Registers"""
2148;23.388.034;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2137 Ack=3027 Win=65450 Len=0;
2152;23.454.546;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   234;" Unit:   1, Func:   3: Read Holding Registers"""
2161;23.530.174;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2149 Ack=3044 Win=65433 Len=0;
2164;23.580.479;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   235;" Unit:   1, Func:   3: Read Holding Registers"""
2173;23.655.207;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2161 Ack=3061 Win=65416 Len=0;
2178;23.724.965;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   236;" Unit:   1, Func:   3: Read Holding Registers"""
2185;23.795.998;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2173 Ack=3078 Win=65399 Len=0;
2190;23.850.653;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   237;" Unit:   1, Func:   3: Read Holding Registers"""
2197;23.923.114;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2185 Ack=3095 Win=65382 Len=0;
2202;23.985.679;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   238;" Unit:   1, Func:   3: Read Holding Registers"""
2209;24.062.418;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2197 Ack=3112 Win=65365 Len=0;
2214;24.118.533;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   239;" Unit:   1, Func:   3: Read Holding Registers"""
2221;24.203.262;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2209 Ack=3129 Win=65348 Len=0;
2226;24.259.933;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   240;" Unit:   1, Func:   3: Read Holding Registers"""
2233;24.328.945;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2221 Ack=3146 Win=65331 Len=0;
2238;24.386.835;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   241;" Unit:   1, Func:   3: Read Holding Registers"""
2243;24.469.823;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2233 Ack=3163 Win=65314 Len=0;
2247;24.527.253;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   242;" Unit:   1, Func:   3: Read Holding Registers"""
2254;24.596.346;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2245 Ack=3180 Win=65297 Len=0;
2259;24.648.917;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   243;" Unit:   1, Func:   3: Read Holding Registers"""
2266;24.722.744;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2257 Ack=3197 Win=65280 Len=0;
2271;24.783.575;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   244;" Unit:   1, Func:   3: Read Holding Registers"""
2278;24.848.800;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2269 Ack=3214 Win=65263 Len=0;
2283;24.913.240;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   245;" Unit:   1, Func:   3: Read Holding Registers"""
2289;24.972.583;192.168.1.100;192.168.1.103;TCP;54;51003  >  502 [ACK] Seq=2281 Ack=3231 Win=65246 Len=0;
2295;25.031.838;192.168.1.100;192.168.1.103;Modbus/TCP;66;   Query: Trans:   246;" Unit:   1, Func:   3: Read Holding Registers"""
