No.;Time;Source;Destination;Protocol;Length;Info;
5346;58.330.130;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   504;" Unit:   1, Func:   3: Read Holding Registers"""
5353;58.399.525;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5365 Ack=7617 Win=64719 Len=0;
5358;58.473.538;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   505;" Unit:   1, Func:   3: Read Holding Registers"""
5365;58.525.231;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5377 Ack=7634 Win=64702 Len=0;
5370;58.590.023;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   506;" Unit:   1, Func:   3: Read Holding Registers"""
5377;58.664.783;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5389 Ack=7651 Win=64685 Len=0;
5382;58.715.174;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   507;" Unit:   1, Func:   3: Read Holding Registers"""
5389;58.790.347;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5401 Ack=7668 Win=64668 Len=0;
5394;58.843.952;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   508;" Unit:   1, Func:   3: Read Holding Registers"""
5401;58.914.487;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5413 Ack=7685 Win=64651 Len=0;
5406;59.014.208;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   509;" Unit:   1, Func:   3: Read Holding Registers"""
5414;59.085.619;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5425 Ack=7702 Win=64634 Len=0;
5419;59.145.389;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   510;" Unit:   1, Func:   3: Read Holding Registers"""
5427;59.211.763;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5437 Ack=7719 Win=64617 Len=0;
5430;59.272.489;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   511;" Unit:   1, Func:   3: Read Holding Registers"""
5437;59.337.625;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5449 Ack=7736 Win=64600 Len=0;
5443;59.410.933;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   512;" Unit:   1, Func:   3: Read Holding Registers"""
5450;59.479.675;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5461 Ack=7753 Win=64583 Len=0;
5455;59.533.242;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   513;" Unit:   1, Func:   3: Read Holding Registers"""
5462;59.605.496;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5473 Ack=7770 Win=64566 Len=0;
5466;59.662.826;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   514;" Unit:   1, Func:   3: Read Holding Registers"""
5474;59.730.651;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5485 Ack=7787 Win=64549 Len=0;
5478;59.786.047;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   515;" Unit:   1, Func:   3: Read Holding Registers"""
5485;59.854.549;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5497 Ack=7804 Win=64532 Len=0;
5490;59.913.545;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   516;" Unit:   1, Func:   3: Read Holding Registers"""
5498;59.993.647;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5509 Ack=7821 Win=64515 Len=0;
5503;60.042.879;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   517;" Unit:   1, Func:   3: Read Holding Registers"""
5510;60.117.996;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5521 Ack=7838 Win=64498 Len=0;
5514;60.170.263;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   518;" Unit:   1, Func:   3: Read Holding Registers"""
5522;60.243.571;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5533 Ack=7855 Win=64481 Len=0;
5527;60.316.801;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   519;" Unit:   1, Func:   3: Read Holding Registers"""
5534;60.368.399;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5545 Ack=7872 Win=64464 Len=0;
5538;60.428.461;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   520;" Unit:   1, Func:   3: Read Holding Registers"""
5546;60.507.038;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5557 Ack=7889 Win=64447 Len=0;
5551;60.557.234;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   521;" Unit:   1, Func:   3: Read Holding Registers"""
5558;60.630.951;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5569 Ack=7906 Win=64430 Len=0;
5562;60.688.365;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   522;" Unit:   1, Func:   3: Read Holding Registers"""
5570;60.756.884;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5581 Ack=7923 Win=64413 Len=0;
5574;60.820.967;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   523;" Unit:   1, Func:   3: Read Holding Registers"""
5582;60.883.203;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5593 Ack=7940 Win=64396 Len=0;
5586;60.943.058;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   524;" Unit:   1, Func:   3: Read Holding Registers"""
5594;61.021.851;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5605 Ack=7957 Win=64379 Len=0;
5599;61.070.606;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   525;" Unit:   1, Func:   3: Read Holding Registers"""
5605;61.148.731;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5617 Ack=7974 Win=64362 Len=0;
5611;61.200.702;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   526;" Unit:   1, Func:   3: Read Holding Registers"""
5618;61.272.647;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5629 Ack=7991 Win=64345 Len=0;
5622;61.330.179;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   527;" Unit:   1, Func:   3: Read Holding Registers"""
5629;61.397.797;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5641 Ack=8008 Win=64328 Len=0;
5634;61.456.372;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   528;" Unit:   1, Func:   3: Read Holding Registers"""
5642;61.523.283;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5653 Ack=8025 Win=64311 Len=0;
5647;61.589.544;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   529;" Unit:   1, Func:   3: Read Holding Registers"""
5653;61.665.021;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5665 Ack=8042 Win=64294 Len=0;
5658;61.712.584;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   530;" Unit:   1, Func:   3: Read Holding Registers"""
5665;61.790.123;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5677 Ack=8059 Win=64277 Len=0;
5670;61.850.072;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   531;" Unit:   1, Func:   3: Read Holding Registers"""
5675;61.914.376;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5689 Ack=8076 Win=64260 Len=0;
5681;61.977.813;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   532;" Unit:   1, Func:   3: Read Holding Registers"""
5686;62.040.046;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5701 Ack=8093 Win=65535 Len=0;
5691;62.129.806;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   533;" Unit:   1, Func:   3: Read Holding Registers"""
5698;62.212.703;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5713 Ack=8110 Win=65518 Len=0;
5705;62.290.886;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   534;" Unit:   1, Func:   3: Read Holding Registers"""
5710;62.336.850;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5725 Ack=8127 Win=65501 Len=0;
5717;62.407.740;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   535;" Unit:   1, Func:   3: Read Holding Registers"""
5722;62.477.948;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5737 Ack=8144 Win=65484 Len=0;
5727;62.530.803;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   536;" Unit:   1, Func:   3: Read Holding Registers"""
5733;62.604.350;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5749 Ack=8161 Win=65467 Len=0;
5738;62.678.115;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   537;" Unit:   1, Func:   3: Read Holding Registers"""
5745;62.730.481;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5761 Ack=8178 Win=65450 Len=0;
5750;62.782.123;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   538;" Unit:   1, Func:   3: Read Holding Registers"""
5757;62.854.148;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5773 Ack=8195 Win=65433 Len=0;
5762;62.922.526;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   539;" Unit:   1, Func:   3: Read Holding Registers"""
5769;62.978.980;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5785 Ack=8212 Win=65416 Len=0;
5774;63.045.852;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   540;" Unit:   1, Func:   3: Read Holding Registers"""
5781;63.119.658;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5797 Ack=8229 Win=65399 Len=0;
5786;63.175.518;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   541;" Unit:   1, Func:   3: Read Holding Registers"""
5793;63.245.374;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5809 Ack=8246 Win=65382 Len=0;
5798;63.298.737;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   542;" Unit:   1, Func:   3: Read Holding Registers"""
5805;63.371.384;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5821 Ack=8263 Win=65365 Len=0;
5810;63.429.234;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   543;" Unit:   1, Func:   3: Read Holding Registers"""
5817;63.494.911;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5833 Ack=8280 Win=65348 Len=0;
5822;63.553.530;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   544;" Unit:   1, Func:   3: Read Holding Registers"""
5827;63.621.099;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5845 Ack=8297 Win=65331 Len=0;
5834;63.692.802;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   545;" Unit:   1, Func:   3: Read Holding Registers"""
5839;63.759.471;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5857 Ack=8314 Win=65314 Len=0;
5845;63.812.303;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   546;" Unit:   1, Func:   3: Read Holding Registers"""
5851;63.883.571;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5869 Ack=8331 Win=65297 Len=0;
5855;63.937.891;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   547;" Unit:   1, Func:   3: Read Holding Registers"""
5863;64.007.767;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5881 Ack=8348 Win=65280 Len=0;
5870;64.088.312;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   548;" Unit:   1, Func:   3: Read Holding Registers"""
5874;64.134.693;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5893 Ack=8365 Win=65263 Len=0;
5882;64.199.446;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   549;" Unit:   1, Func:   3: Read Holding Registers"""
5887;64.273.973;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5905 Ack=8382 Win=65246 Len=0;
5891;64.326.911;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   550;" Unit:   1, Func:   3: Read Holding Registers"""
5899;64.399.808;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5917 Ack=8399 Win=65229 Len=0;
5903;64.455.502;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   551;" Unit:   1, Func:   3: Read Holding Registers"""
5911;64.524.970;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5929 Ack=8416 Win=65212 Len=0;
5918;64.588.356;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   552;" Unit:   1, Func:   3: Read Holding Registers"""
5923;64.649.267;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5941 Ack=8433 Win=65195 Len=0;
5927;64.709.152;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   553;" Unit:   1, Func:   3: Read Holding Registers"""
5935;64.788.860;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5953 Ack=8450 Win=65178 Len=0;
5939;64.842.502;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   554;" Unit:   1, Func:   3: Read Holding Registers"""
5947;64.914.159;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5965 Ack=8467 Win=65161 Len=0;
5951;64.969.627;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   555;" Unit:   1, Func:   3: Read Holding Registers"""
5958;65.038.872;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5977 Ack=8484 Win=65144 Len=0;
5963;65.097.342;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   556;" Unit:   1, Func:   3: Read Holding Registers"""
5970;65.163.838;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=5989 Ack=8501 Win=65127 Len=0;
5975;65.223.576;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   557;" Unit:   1, Func:   3: Read Holding Registers"""
5983;65.303.291;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6001 Ack=8518 Win=65110 Len=0;
5988;65.357.947;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   558;" Unit:   1, Func:   3: Read Holding Registers"""
5995;65.429.731;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6013 Ack=8535 Win=65093 Len=0;
5999;65.488.069;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   559;" Unit:   1, Func:   3: Read Holding Registers"""
6007;65.554.458;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6025 Ack=8552 Win=65076 Len=0;
6014;65.626.564;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   560;" Unit:   1, Func:   3: Read Holding Registers"""
6018;65.679.392;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6037 Ack=8569 Win=65059 Len=0;
6026;65.754.757;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   561;" Unit:   1, Func:   3: Read Holding Registers"""
6031;65.805.826;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6049 Ack=8586 Win=65042 Len=0;
6036;65.875.958;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   562;" Unit:   1, Func:   3: Read Holding Registers"""
6043;65.945.633;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6061 Ack=8603 Win=65025 Len=0;
6048;66.002.566;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   563;" Unit:   1, Func:   3: Read Holding Registers"""
6055;66.070.334;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6073 Ack=8620 Win=65008 Len=0;
6059;66.124.714;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   564;" Unit:   1, Func:   3: Read Holding Registers"""
6065;66.194.234;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6085 Ack=8637 Win=64991 Len=0;
6071;66.254.443;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   565;" Unit:   1, Func:   3: Read Holding Registers"""
6079;66.316.914;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6097 Ack=8654 Win=64974 Len=0;
6084;66.381.978;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   566;" Unit:   1, Func:   3: Read Holding Registers"""
6091;66.456.349;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6109 Ack=8671 Win=64957 Len=0;
6095;66.512.177;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   567;" Unit:   1, Func:   3: Read Holding Registers"""
6103;66.580.735;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6121 Ack=8688 Win=64940 Len=0;
6107;66.642.570;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   568;" Unit:   1, Func:   3: Read Holding Registers"""
6115;66.707.603;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6133 Ack=8705 Win=64923 Len=0;
6120;66.769.839;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   569;" Unit:   1, Func:   3: Read Holding Registers"""
6127;66.832.113;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6145 Ack=8722 Win=64906 Len=0;
6132;66.901.635;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   570;" Unit:   1, Func:   3: Read Holding Registers"""
6139;66.974.045;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6157 Ack=8739 Win=64889 Len=0;
6144;67.024.759;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   571;" Unit:   1, Func:   3: Read Holding Registers"""
6151;67.099.275;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6169 Ack=8756 Win=64872 Len=0;
6156;67.163.586;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   572;" Unit:   1, Func:   3: Read Holding Registers"""
6163;67.224.501;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6181 Ack=8773 Win=64855 Len=0;
6168;67.291.725;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   573;" Unit:   1, Func:   3: Read Holding Registers"""
6174;67.349.473;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6193 Ack=8790 Win=64838 Len=0;
6180;67.416.017;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   574;" Unit:   1, Func:   3: Read Holding Registers"""
6186;67.474.404;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6205 Ack=8807 Win=64821 Len=0;
6191;67.537.067;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   575;" Unit:   1, Func:   3: Read Holding Registers"""
6199;67.613.734;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6217 Ack=8824 Win=64804 Len=0;
6203;67.664.912;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   576;" Unit:   1, Func:   3: Read Holding Registers"""
6211;67.739.687;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6229 Ack=8841 Win=64787 Len=0;
6216;67.804.740;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   577;" Unit:   1, Func:   3: Read Holding Registers"""
6222;67.865.940;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6241 Ack=8858 Win=64770 Len=0;
6227;67.920.933;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   578;" Unit:   1, Func:   3: Read Holding Registers"""
6234;67.991.364;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6253 Ack=8875 Win=64753 Len=0;
6242;68.094.309;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   579;" Unit:   1, Func:   3: Read Holding Registers"""
6249;68.163.194;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6265 Ack=8892 Win=64736 Len=0;
6254;68.222.287;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   580;" Unit:   1, Func:   3: Read Holding Registers"""
6261;68.290.443;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6277 Ack=8909 Win=64719 Len=0;
6266;68.369.316;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   581;" Unit:   1, Func:   3: Read Holding Registers"""
6273;68.415.600;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6289 Ack=8926 Win=64702 Len=0;
6278;68.477.417;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   582;" Unit:   1, Func:   3: Read Holding Registers"""
6285;68.555.727;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6301 Ack=8943 Win=64685 Len=0;
6290;68.617.032;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   583;" Unit:   1, Func:   3: Read Holding Registers"""
6297;68.679.478;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6313 Ack=8960 Win=64668 Len=0;
6300;68.734.736;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   584;" Unit:   1, Func:   3: Read Holding Registers"""
6309;68.805.202;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6325 Ack=8977 Win=64651 Len=0;
6312;68.864.642;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   585;" Unit:   1, Func:   3: Read Holding Registers"""
6321;68.931.256;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6337 Ack=8994 Win=64634 Len=0;
6324;68.991.447;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   586;" Unit:   1, Func:   3: Read Holding Registers"""
6333;69.070.818;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6349 Ack=9011 Win=64617 Len=0;
6338;69.139.507;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   587;" Unit:   1, Func:   3: Read Holding Registers"""
6345;69.197.042;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6361 Ack=9028 Win=64600 Len=0;
6348;69.249.253;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   588;" Unit:   1, Func:   3: Read Holding Registers"""
6356;69.321.746;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6373 Ack=9045 Win=64583 Len=0;
6360;69.378.184;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   589;" Unit:   1, Func:   3: Read Holding Registers"""
6368;69.447.221;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6385 Ack=9062 Win=64566 Len=0;
6371;69.506.851;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   590;" Unit:   1, Func:   3: Read Holding Registers"""
6381;69.585.038;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6397 Ack=9079 Win=64549 Len=0;
6383;69.632.805;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   591;" Unit:   1, Func:   3: Read Holding Registers"""
6392;69.710.262;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6409 Ack=9096 Win=64532 Len=0;
6395;69.761.927;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   592;" Unit:   1, Func:   3: Read Holding Registers"""
6404;69.835.342;192.168.1.100;192.168.1.101;TCP;54;51002  >  502 [ACK] Seq=6421 Ack=9113 Win=64515 Len=0;
6407;69.890.481;192.168.1.100;192.168.1.101;Modbus/TCP;66;   Query: Trans:   593;" Unit:   1, Func:   3: Read Holding Registers"""
